drug,file,lab,comment
gemcitabine,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4020976.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4025946.xml,1,the top 15 of these genes \( 156 genes \) included 55 genes linked to the ddr \( fig 1d supplementary fig s2 and supplemental table s2 \) including well characterized atr signaling pathway genes atr chk1 rad9 rad1 and hus1 and nucleotide metabolism genes rrm1 and rrm2 known to regulate gemcitabine sensitivity \( 28 \) demonstrating that our screen can yield ddr genes that determine gemcitabine sensitivity
gemcitabine,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4035385.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4045109.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4048029.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4052463.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4053191.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4058826.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4059508.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4062967.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4066671.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4073630.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4077191.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4079842.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4091047.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4101887.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4103184.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4105317.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4113080.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4113593.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4120643.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4123311.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4131724.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4142676.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4145613.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4146643.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4158615.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4165552.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4167838.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4174603.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4177038.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4180632.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4185294.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4188417.xml,1,rrm1 expression directly correlates with gemcitabine resistance \( 36 \) and worse overall survival in pdac \( 3738 \)
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4193613.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4199746.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4210375.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4215160.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4216732.xml,1,in the rt112 cell line which had intermediate radiosensitisation by gemcitabine we transiently knocked down rrm1 hent1 cda and dck and determined effects on clonogenic cell survival \( figure 2a and b and supplementary figure s2 \)
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4219241.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4221441.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4225819.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4229952.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4232442.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4232954.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4241413.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4243704.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4254161.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4261189.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4264629.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4265235.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4265390.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4266401.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4283040.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4284963.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4286535.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4296727.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4297264.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4300520.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4300523.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4305484.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4314380.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4318776.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4319645.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4322929.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4326054.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4341824.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4343315.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4349335.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4353573.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4368473.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4372085.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4373613.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4376018.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4378690.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4381351.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4383085.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4387779.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4401424.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4403240.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4403242.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4405132.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4409501.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4409528.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4409566.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4429896.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4433418.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4433543.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4441864.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4442711.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4446223.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4450873.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4451193.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4452412.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4461049.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4461053.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4461568.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4469203.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4475451.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4477939.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4478138.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4482128.xml,0,6 showed that constitutively active src increased gemcitabine chemoresistance and that src inhibitors such as inhibitor pp2 increased gemcitabine induced apoptosis and suppressed ribonucleotide reductase m2 \( rrm2 \) regulating the transcription factor e2f1 in gemcitabine resistant cell lines 6
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4485990.xml,0,sensitization of mcf 7 cells to gemcitabine using chaperone inhibitorswe reasoned that depletion of hrrm2 upon treatment with chaperone inhibitors might sensitize mcf 7 cells to rnr inhibition leading to increased depletion of deoxyribonucleotides
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4486055.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4489529.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4494102.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4496003.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4497546.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4507518.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4515388.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4516051.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4516389.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4520299.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4531380.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4545246.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4556542.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4562399.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4569096.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4573356.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4577050.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4579529.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4583820.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4587660.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4624014.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4624312.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4624323.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4629061.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4631139.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4640463.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4644601.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4648626.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4650269.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4661111.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4663459.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4665998.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4670045.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4674431.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4677791.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4684758.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4687012.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4707118.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4710371.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4727823.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4736505.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4737988.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4746478.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4750388.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4751588.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4768297.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4769977.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4775276.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4777348.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4777675.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4781754.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4782151.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4788525.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4791180.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4792756.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4808609.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4809767.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4817719.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4820756.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4824314.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4827779.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4827869.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4829353.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4840190.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4847529.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4851343.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4853247.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4854803.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4863449.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4864055.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4866937.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4867252.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4867256.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4870134.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4870588.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4873363.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4873426.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4876948.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4895694.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4899091.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4905857.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4925171.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4930726.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4930741.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4941984.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4946967.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4970934.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4971774.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4976592.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4981480.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4990408.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4991774.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4992444.xml,0,none
gemcitabine,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4993045.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4005042.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4020954.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4024346.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4109286.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4116747.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4162097.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4182311.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4211982.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4212018.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4254519.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4280331.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4306428.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4406476.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4474763.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4490069.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4599342.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4689629.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4715945.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4744519.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4765379.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4789776.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4824006.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4900903.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4904304.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4939262.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4949133.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4975653.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4976480.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4982774.xml,0,none
trametinib,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4993103.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4005417.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4005561.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4009980.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4018754.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4029102.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4036119.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4058714.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4059063.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4060430.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4064464.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4077326.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4078654.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4083755.xml,1,sensitivity to methotrexate in vitro and in vivohere we provide evidence to show that known potent and clinically approved inhibitors of thymidylate and purine biosynthesis which include dhfr inhibitors methotrexate and pralatrexate and the thymidylate synthase inhibitors 5 fluoro uracil and pemetrexed show selectivity to rapidly proliferating tumors in patients with overexpression of genes coding for folate metabolism enzymes
methotrexate,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4091986.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4097095.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4100682.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4100722.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4107064.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4110977.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4112168.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4120865.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4123533.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4134017.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4134048.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4134930.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4140086.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4142761.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4146492.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4149903.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4151470.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4154989.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4155502.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4161643.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4164471.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4164584.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4167828.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4169109.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4171745.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4177935.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4185403.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4198465.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4199453.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4199455.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4201939.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4206659.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4207712.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4209249.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4211976.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4220742.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4232954.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4234101.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4237210.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4239202.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4245389.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4254065.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4254704.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4267721.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4271825.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4273500.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4282603.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4300194.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4300959.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4302409.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4319533.xml,0,none
methotrexate,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4324119.xml,0,none
